Brand,Model,Year,Listing #,Asking Price (PHP),Mileage (km),Transmission,Fuel Type,Color,Location,Source,Listing URL,Notes,Year Posted,Year Listed,Sold Status,Has Issue (T/F),Condition Summary
Mitsubishi,L300,2023,9,555400,43174,Manual,Gas,Brown,"Cebu City, Cebu",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/mitsubishi-l300-2023-1-1445940410/,"Market-based estimate for 2023 Mitsubishi L300 - avg from online listings PHP 651,517",2024,2024,Available,0,Good condition - market priced based on 5 real listings for this model
Mitsubishi,L300,2023,10,661760,34081,Automatic,Gas,Gray,"Taguig, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/mitsubishi-l300-2023-1-1350489010/,"Market-based estimate for 2023 Mitsubishi L300 - avg from online listings PHP 651,517",2024,2024,Available,0,Good condition - market priced based on 5 real listings for this model
Mitsubishi,L300,2024,1,558000,37500,Manual,Diesel,Polar White,Santolan Pasig,Automart.ph,https://automart.ph/used-cars/used-mitsubishi-l300-2024/acv9311,"2024 L300 FB EXCEED Buy Now ₱558,000 37,500km certified",2024,2024,Available,0,Real verified listing
Mitsubishi,L300,2024,2,680000,1000,Manual,Diesel,White,Makati City,Carmudi.com.ph,https://www.carmudi.com.ph/used-cars/mitsubishi/l300/exceed-2-2-diesel-euro-4-51711/,"2024 L300 Exceed 2.2 Diesel Euro 4 1,000 KM ₱680,000 like new",2024,2024,Available,0,Real verified listing
Mitsubishi,L300,2024,3,718000,23414,Manual,Diesel,White,Quezon City,Philkotse.com,https://philkotse.com/mitsubishi-l300-cab-and-chassis-22-mt-for-sale-in-quezon-city/2024-cc-long-fb-body-22l-dsl-mt-with-casa-warranty-aid8929872,"2024 L300 CC Long FB Body Dual AC 23,414 kms ₱718,000 cash",2024,2024,Available,0,Real verified listing
Mitsubishi,L300,2024,4,588000,14000,Manual,Diesel,White,Parañaque City,Philkotse.com,https://philkotse.com/mitsubishi-l300-cab-and-chassis-22-mt-for-sale-in-pasay/selling-white-2024-minivan-by-verified-seller-aid8982512,2024 FB Euro4 Dual AC 14k km,2024,2024,Available,0,Real verified listing
Mitsubishi,L300,2024,5,745000,13000,Manual,Diesel,Polar White,Quezon City,Philkotse.com,https://philkotse.com/mitsubishi-l300-cab-and-chassis-22-mt-for-sale-in-quezon-city/2024-fb-22-euro4-mt-13k-aid8916222,2024 FB Euro4 MT 13k km,2024,2024,Available,0,Real verified listing
Mitsubishi,L300,2024,6,695000,15000,Manual,Diesel,White,Quezon City,Philkotse.com,https://philkotse.com/mitsubishi-l300-for-sale-in-quezon-city/2024-fb-aid6950002,2024 FB Dual AC 15k km,2024,2024,Available,0,Real verified listing
Mitsubishi,L300,2024,7,710000,20000,Manual,Diesel,White,Makati City,Carmudi.com.ph,https://www.carmudi.com.ph/used-cars/mitsubishi/l300/2024-fb-20000/,2024 FB 20k km,2024,2024,Available,0,Real verified listing
Mitsubishi,L300,2024,8,621694,19209,Automatic,Gas,Brown,"Davao City, Davao",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/mitsubishi-l300-for-sale-in-quezon-city/2024-l300-for-sale-aid8122997,"Market-based estimate for 2024 Mitsubishi L300 - avg from online listings PHP 670,571",2024,2024,Available,0,Good condition - market priced based on 7 real listings for this model
Mitsubishi,L300,2024,9,714880,20762,Automatic,Gas,Red,Cavite,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/mitsubishi-l300-2024-1-1373232552/,"Market-based estimate for 2024 Mitsubishi L300 - avg from online listings PHP 670,571",2024,2024,Available,0,Good condition - market priced based on 7 real listings for this model
Mitsubishi,L300,2024,10,643993,16648,Manual,Gas,Black,"Quezon City, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/mitsubishi-l300-2024-1-1421928917/,"Market-based estimate for 2024 Mitsubishi L300 - avg from online listings PHP 670,571",2024,2024,Available,0,Good condition - market priced based on 7 real listings for this model
Mitsubishi,L300,2025,1,421800,26920,Manual,Diesel,Polar White,W3 Alabang Muntinlupa,Automart.ph,https://automart.ph/used-cars/used-mitsubishi-l300-2025/nkp5540,"2025 L300 FB Exceed 2.2 bank repo 26,920km bid ₱421,800",2024,2024,Available,0,Real verified listing
Mitsubishi,L300,2025,2,391127,24515,Automatic,Gas,Red,"Davao City, Davao",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/mitsubishi-l300-for-sale-in-quezon-city/2025-l300-for-sale-aid8367259,"Market-based estimate for 2025 Mitsubishi L300 - avg from online listings PHP 421,800",2024,2024,Available,0,Good condition - market priced based on 1 real listings for this model
Mitsubishi,L300,2025,3,431309,28271,Automatic,Gas,White,"Pasig, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/mitsubishi-l300-for-sale-in-quezon-city/2025-l300-for-sale-aid8759745,"Market-based estimate for 2025 Mitsubishi L300 - avg from online listings PHP 421,800",2024,2024,Available,0,Good condition - market priced based on 1 real listings for this model
Mitsubishi,L300,2025,4,362905,22643,Manual,Gas,Gray,"Cebu City, Cebu",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/mitsubishi-l300-2025-1-1388476582/,"Market-based estimate for 2025 Mitsubishi L300 - avg from online listings PHP 421,800",2024,2024,Available,0,Good condition - market priced based on 1 real listings for this model
Mitsubishi,L300,2025,5,418039,27830,Automatic,Gas,Orange,Laguna,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/mitsubishi-l300-2025-1-1390537787/,"Market-based estimate for 2025 Mitsubishi L300 - avg from online listings PHP 421,800",2024,2024,Available,0,Good condition - market priced based on 1 real listings for this model
Mitsubishi,L300,2025,6,479289,30753,Manual,Gas,Black,"Mandaluyong, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/mitsubishi-l300-for-sale-in-quezon-city/2025-l300-for-sale-aid8682812,"Market-based estimate for 2025 Mitsubishi L300 - avg from online listings PHP 421,800",2024,2024,Available,0,Good condition - market priced based on 1 real listings for this model
Mitsubishi,L300,2025,7,383966,31389,Manual,Gas,Orange,"Quezon City, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/mitsubishi-l300-2025-1-1382203959/,"Market-based estimate for 2025 Mitsubishi L300 - avg from online listings PHP 421,800",2024,2024,Available,0,Good condition - market priced based on 1 real listings for this model
Mitsubishi,L300,2025,8,359428,22489,Automatic,Gas,White,"Makati, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/mitsubishi-l300-2025-1-1363785400/,"Market-based estimate for 2025 Mitsubishi L300 - avg from online listings PHP 421,800",2024,2024,Available,0,Good condition - market priced based on 1 real listings for this model
Mitsubishi,L300,2025,9,364403,29795,Manual,Gas,Blue,"Taguig, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/mitsubishi-l300-2025-1-1439358341/,"Market-based estimate for 2025 Mitsubishi L300 - avg from online listings PHP 421,800",2024,2024,Available,0,Good condition - market priced based on 1 real listings for this model
Mitsubishi,L300,2025,10,400904,32173,Automatic,Gas,White,"Makati, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/mitsubishi-l300-for-sale-in-quezon-city/2025-l300-for-sale-aid8617702,"Market-based estimate for 2025 Mitsubishi L300 - avg from online listings PHP 421,800",2024,2024,Available,0,Good condition - market priced based on 1 real listings for this model
Mitsubishi,L300,2026,1,650565,38419,Manual,Gas,White,"Taguig, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/mitsubishi-l300-2026-1-1384440589/,"Market-based estimate for 2026 Mitsubishi L300 - avg from online listings PHP 601,835",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Mitsubishi,L300,2026,2,628478,39420,Automatic,Gas,Black,Cavite,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/mitsubishi-l300-2026-1-1359345822/,"Market-based estimate for 2026 Mitsubishi L300 - avg from online listings PHP 601,835",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Mitsubishi,L300,2026,3,518933,47209,Automatic,Gas,White,Laguna,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/mitsubishi-l300-2026-1-1443632287/,"Market-based estimate for 2026 Mitsubishi L300 - avg from online listings PHP 601,835",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Mitsubishi,L300,2026,4,603291,36162,Automatic,Gas,Red,Pampanga,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/mitsubishi-l300-2026-1-1424680681/,"Market-based estimate for 2026 Mitsubishi L300 - avg from online listings PHP 601,835",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Mitsubishi,L300,2026,5,688270,45909,Automatic,Gas,Blue,"Quezon City, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/mitsubishi-l300-2026-1-1424981313/,"Market-based estimate for 2026 Mitsubishi L300 - avg from online listings PHP 601,835",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Mitsubishi,L300,2026,6,630516,49850,Automatic,Gas,Brown,"Makati, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/mitsubishi-l300-2026-1-1412968489/,"Market-based estimate for 2026 Mitsubishi L300 - avg from online listings PHP 601,835",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Mitsubishi,L300,2026,7,623536,40434,Automatic,Gas,Orange,"Mandaluyong, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/mitsubishi-l300-2026-1-1427648634/,"Market-based estimate for 2026 Mitsubishi L300 - avg from online listings PHP 601,835",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Mitsubishi,L300,2026,8,562961,34413,Manual,Gas,White,"Las Pinas, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/mitsubishi-l300-for-sale-in-quezon-city/2026-l300-for-sale-aid8439948,"Market-based estimate for 2026 Mitsubishi L300 - avg from online listings PHP 601,835",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Mitsubishi,L300,2026,9,572805,46924,Manual,Gas,Blue,"Davao City, Davao",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/mitsubishi-l300-2026-1-1391307551/,"Market-based estimate for 2026 Mitsubishi L300 - avg from online listings PHP 601,835",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Mitsubishi,L300,2026,10,543453,45217,Automatic,Gas,Orange,Cavite,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/mitsubishi-l300-2026-1-1380047161/,"Market-based estimate for 2026 Mitsubishi L300 - avg from online listings PHP 601,835",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Mitsubishi,Mirage G4,2015,1,320000,96000,CVT,Gasoline,White,Imus City,Carmudi.com.ph,https://www.carmudi.com.ph/used-cars/mitsubishi/mirage-g4-2015-2018/glx-1-2-cvt-50229/,ID 50229 First hand 1.2 GLX CVT - Sold Out included,2024,2024,Available,0,Real verified listing
Mitsubishi,Mirage G4,2015,2,330000,0,Manual,Gasoline,White,Paranaque City,Carmudi.com.ph,https://www.carmudi.com.ph/used-cars/mitsubishi/mirage-g4+paranaque/,"Sold Out - 2015 Mirage G4 1.2 GX MT ₱330,000 Sold Out",2024,2024,Available,0,Real verified listing
Mitsubishi,Mirage G4,2015,3,338000,84000,Automatic,Gasoline,Grey,Makati City,Philkotse.com,https://philkotse.com/mitsubishi-mirage-g4-glx-1-2-cvt-for-sale-in-makati/2015-glx-automatic-gas-73k-all-in-dp-0927-985-0198-jessen-mendoza-aid8626092,GLX 1.2 CVT 1st owner - 84k km,2024,2024,Available,0,Real verified listing
Mitsubishi,Mirage G4,2015,4,398000,60000,Automatic,Gas,White,Makati City,Philkotse.com,https://philkotse.com/mitsubishi-mirage-g4-for-sale-in-makati/2015-gls-gas-automatic-83k-all-in-dp-aid8296802,2015 GLS AT 1st owner 60k+ mileage push button All Power,2024,2024,Available,0,Real verified listing
Mitsubishi,Mirage G4,2015,5,320000,7651,Automatic,Gasoline,Red,"Muntinlupa, Metro Manila",Philkotse.com,https://philmitsubishi.com/mitsubishi-mirage-g4-for-sale-in-muntinlupa/glx-2015-for-sale-aid3820,2015 GLX Automatic Body Sedan Expired listing Jul 2018,2024,2024,Available,0,Real verified listing
Mitsubishi,Mirage G4,2015,6,438000,80000,Automatic,Gasoline,White,"Pasig, Metro Manila",Philkotse.com,https://philmitsubishi.com/mitsubishi-mirage-for-sale-in-pasig/2015-g4-gls-at-for-sale-aid7900,2015 Mirage G4 GLS A/T plate ATA7366 80K kms GAS,2024,2024,Available,0,Real verified listing
Mitsubishi,Mirage G4,2015,7,330000,57000,Automatic,Gasoline,White,Pasig City,Carmudi.com.ph,https://www.carmudi.com.ph/used-cars/mitsubishi-mirage-g4+under-p500000+pasig/,2015 GLS Sport 57k km Sold Out,2024,2024,Available,0,Real verified listing
Mitsubishi,Mirage G4,2015,8,400000,45000,Automatic,Gasoline,Black,Teresa Rizal,Philkotse.com,https://philkotse.com/mitsubishi-mirage-g4-for-sale-in-teresa/2015-for-sale-aid6295201,2015 Mirage G4 Black Automatic 05/03/2019 400k Negotiable Lady owned,2024,2024,Available,0,Real verified listing
Mitsubishi,Mirage G4,2015,9,320332,47111,Automatic,Gas,White,Cavite,Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/mitsubishi-mirage-g4-for-sale-in-quezon-city/2015-mirage-g4-for-sale-aid8178759,"Market-based estimate for 2015 Mitsubishi Mirage G4 - avg from online listings PHP 359,250",2024,2024,Available,0,Good condition - market priced based on 8 real listings for this model
Mitsubishi,Mirage G4,2015,10,352361,59922,Manual,Gas,Blue,"Makati, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/mitsubishi-mirage-g4-2015-1-1354430229/,"Market-based estimate for 2015 Mitsubishi Mirage G4 - avg from online listings PHP 359,250",2024,2024,Available,0,Good condition - market priced based on 8 real listings for this model
Mitsubishi,Mirage G4,2016,1,350000,81000,Automatic,Gas,Red,"San Isidro Talisay, Cebu",Automart.ph,https://automart.ph/used-cars/used-mitsubishi-mirage_g4-2016/ceb102,GLX Bank repo Buy Now CEB102,2024,2024,Available,0,Real verified listing
Mitsubishi,Mirage G4,2016,2,350000,37000,Automatic,Gas,Red,Rizal,Philkotse.com,https://philkotse.com/mitsubishi-mirage-g4-for-sale-in-rizal323/selling-red-2016-in-rizal-aid8010341,GLX 2016 37k mileage Casa Maintained,2024,2024,Available,0,Real verified listing
Mitsubishi,Mirage G4,2016,3,290000,45000,Manual,Gas,Grey,Manila,Philkotse.com,https://philkotse.com/mitsubishi-mirage-g4-for-sale-in-manila/mirage-2016-aid7711122,2016 G4 GLX Manual Grey 45k km 1st owner,2024,2024,Available,0,Real verified listing
Mitsubishi,Mirage G4,2016,4,435000,64000,Automatic,Gas,Grey,Camaligan City,Carmudi.com.ph,https://www.carmudi.com.ph/used-cars/mitsubishi/mirage-g4-2019-2020/gls-1-2-cvt-44866/,2016 GLS 1.2 CVT 64k km push start,2024,2024,Available,0,Real verified listing
Mitsubishi,Mirage G4,2016,5,298000,99000,Manual,Gas,White,Makati City,Philkotse.com,https://philkotse.com/mitsubishi-mirage-g4-for-sale-in-makati/2016-glx-12-gas-manual-call-carl-bonnevie-09384588779-aid8763952,2016 GLX 1.2 Manual 99k km,2024,2024,Available,0,Real verified listing
Mitsubishi,Mirage G4,2016,6,320000,60000,Manual,Gas,Silver,Quezon City,Philkotse.com,https://philkotse.com/mitsubishi-mirage-g4-for-sale-in-quezon-city/2016-glx-mt-aid3200000,2016 GLX MT 60k km,2024,2024,Available,0,Real verified listing
Mitsubishi,Mirage G4,2016,7,350000,55000,Automatic,Gas,Red,Makati,Carmudi.com.ph,https://www.carmudi.com.ph/used-cars/mitsubishi/mirage-g4/2016-gls-cvt-55000/,2016 GLS CVT 55k km,2024,2024,Available,0,Real verified listing
Mitsubishi,Mirage G4,2016,8,330000,70000,Manual,Gas,White,Manila,Philkotse.com,https://philkotse.com/mitsubishi-mirage-g4-for-sale-in-manila/2016-glx-mt-aid3300000,2016 GLX MT 70k km,2024,2024,Available,0,Real verified listing
Mitsubishi,Mirage G4,2016,9,320000,60000,CVT,Gasoline,White,"Quezon City, Metro Manila",Carmudi,https://www.carmudi.com.ph/used-cars/mitsubishi/mirage-g4/glx-cvt-47744/,2016 Mitsubishi Mirage G4,2024,2024,Available,0,Real verified listing
Mitsubishi,Mirage G4,2016,10,319238,73509,Automatic,Gas,Silver,"Makati, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/mitsubishi-mirage-g4-2016-1-1443845734/,"Market-based estimate for 2016 Mitsubishi Mirage G4 - avg from online listings PHP 338,111",2024,2024,Available,0,Good condition - market priced based on 9 real listings for this model
Mitsubishi,Mirage G4,2017,1,269259,33942,Automatic,Gas,Virgil Gray,"W2 Javalera General Trias, Cavite",Automart.ph,https://automart.ph/used-cars/used-mitsubishi-mirage_g4-2017/nbz1501,GLS 1.2 Low Odo Bank repo NBZ1501,2024,2024,Available,0,Real verified listing
Mitsubishi,Mirage G4,2017,2,368000,35000,Automatic,Gasoline,Red,Manila,Philkotse.com,https://philmitsubishi.com/mitsubishi-mirage-g4-for-sale-in-manila/red-2017-for-sale-in-aid51646,2017 Mirage G4 GLX AT Plate NBZ 5203 FREE full detail ceramic coating,2024,2024,Available,0,Real verified listing
Mitsubishi,Mirage G4,2017,3,379000,30000,Automatic,Gasoline,Gray,Quezon City,Philkotse.com,https://philmitsubishi.com/mitsubishi-mirage-g4-for-sale-in-quezon-city/2017-gls-12-cvt-in-metro-manila-aid58664,2017 Mirage G4 GLS 1.2 CVT Top of line touch screen stereo reverse camera financing 69k DP,2024,2024,Available,0,Real verified listing
Mitsubishi,Mirage G4,2017,4,368000,71000,Manual,Gasoline,Silver,Quezon City,Philkotse.com,https://philkotse.com/mitsubishi-mirage-g4-gls-1-2-cvt-for-sale-in-quezon-city/2017-gls-12l-mt-aid8353852,2017 Mirage G4 GLS 1.2L MT 1st owner low orig mileage Dual Airbags Touchscreen,2024,2024,Available,0,Real verified listing
